연도,월,시도명,시군구명,읍면동명,동리명,측정소명,수심,수온,수소이온농도,용존산소,생화학적산소요구량,화학적산소요구량,부유물질,총질소,총인 
2020,6,전라북도,남원시,산동면,월석리,요천A,0,20.6,7.8,9.7,0.7,4.1,6.5,1.687,0.032
2020,6,전라북도,진안군,용담면,송풍리,용담,,20.9,7.6,9.8,0.7,4.2,1.9,1.55,0.033
2020,6,전라북도,김제시,공덕면,동계리,용암천,,24.9,7.8,8.5,6.5,20.4,12.3,2.823,0.076
2020,6,전라북도,무주군,무주읍,용포리,용포,,24.1,8.5,9.6,0.5,1.8,2.6,1.32,0.016
2020,6,전라북도,정읍시,태인면,궁사리,용호천,,20.3,7.5,6.3,1.8,11.6,24.4,2.096,0.101
2020,6,전라북도,임실군,운암면,학암리,운암,,21.2,7.9,7.8,0.8,3.6,4.5,1.273,0.022
2020,6,전라북도,김제시,봉남면,용신리,원평천1,,27,7.7,10.3,1.2,23.6,21.2,3.505,0.048
2020,6,전라북도,김제시,죽산면,죽산리,원평천2,,26.9,8.1,8,1.9,8.4,9.2,4.1,0.06
2020,6,전라북도,김제시,죽산면,대창리,원평천3,,24.4,7.9,8.4,5.5,12.2,69.9,3.111,0.135
2020,6,전라북도,남원시,사매면,서도리,월평천,,23.2,6.9,8.4,2,9.3,11.7,2.265,0.147
2020,6,전라북도,남원시,덕과면,사율리,율천,,24.2,6.9,8.3,1.9,9.3,12.8,2.193,0.117
2020,6,전라북도,익산시,춘포면,용연리,익산천,,22.9,7.9,9.7,7,8.2,21.5,3.343,0.123
2020,6,전라북도,익산시,춘포면,인수리,익산천1,,22.9,7.4,7.3,4.6,10,19,3.864,0.13
2020,6,전라북도,익산시,춘포면,인수리,익산천1.1,,21.4,7.4,6,6.3,10.5,33.9,3.851,0.127
2020,6,전라북도,임실군,강진면,용수리,임실,0,24.2,7.3,8.3,1,3.9,1,1.417,0.014
2020,6,전라북도,순창군,적성면,고원리,적성,,24.9,7.3,7.4,1.3,5.9,9.6,2.06,0.04
2020,6,전라북도,전주시덕진구,전미동1가,,전주,,22.8,7.8,8.4,1.4,5.2,6.3,2.07,0.075
2020,6,전라북도,전주시완산구,대성동,,전주천1,,19.1,7.9,9.2,0.3,2.4,1.2,1.59,0.024
2020,6,전라북도,전주시덕진구,고랑동,,전주천6,,24,7.3,7.2,7.4,12.3,6,9.949,0.154
2020,6,전라북도,정읍시,송산동,,정읍천1,,19.9,8,9.8,0.6,3.1,2.8,0.962,0.028
2020,6,전라북도,정읍시,연지동,,정읍천2,,21.4,8.6,10.8,0.9,4.3,8.4,1.421,0.036
2020,6,전라북도,정읍시,공평동,,정읍천3,,23.2,7.6,8.5,1.6,7.4,8.4,2.015,0.058
2020,6,전라북도,정읍시,이평면,하송리,정읍천4,,21.1,7.5,8.1,3.9,8.9,29.2,2.972,0.165
2020,6,전라북도,진안군,정천면,월평리,정자천,,21.7,7.5,9.9,0.8,4.5,6.2,2.192,0.042
2020,6,전라북도,고창군,아산면,구암리,주진천,,24.4,7.9,8.1,2.1,11.5,14.9,2.808,0.053
2020,6,전라북도,고창군,부안면,용산리,주진천1,,25.6,7.6,7.8,2.2,11.3,60,2.426,0.055
2020,6,전라북도,진안군,진안읍,운산리,진안천,,25.1,7.6,9.4,1.7,5.4,6,2.276,0.042
2020,6,전라북도,정읍시,연지동,,천원천,,21.6,7.5,7.5,1.8,8.1,11,1.874,0.063
2020,6,전라북도,정읍시,산내면,매죽리,추령천,0,24.5,7.4,9.2,1,3.9,6.1,2.646,0.024
2020,6,전라북도,순창군,구림면,안정리,치천,,23.5,7,9.5,1,5.6,7.2,1.936,0.038
2020,6,전라북도,군산시,대야면,광교리,탑천,,25.5,7.3,4.4,7,14.2,20.2,3.138,0.143
2020,6,전라북도,임실군,삼계면,후천리,후곡천,,25.9,7.1,8.6,1.8,9,9.9,1.923,0.148
2020,7,전라북도,진안군,진안읍,가막리,가막,,19.8,8.3,10,1.1,5,10.6,2.311,0.061
2020,7,전라북도,정읍시,영원면,앵성리,고부천1,,26.7,7.9,7.5,2.4,11.1,15.6,2.563,0.06
2020,7,전라북도,부안군,동진면,하장리,고부천2,,24.9,8,8.8,2.7,12.3,15.8,2.081,0.06
2020,7,전라북도,부안군,동진면,하장리,고부천3,,25.5,7.7,8.2,3.7,10.5,99.3,2.462,0.152
2020,7,전라북도,완주군,고산면,성재리,고산,,21.2,8.1,8.3,0.3,3.4,5.2,3.507,0.03
2020,7,전라북도,임실군,관촌면,방수리,관촌,0,22.2,7.6,9.1,0.7,4.2,3.9,2.326,0.037
2020,7,전라북도,무주군,안성면,진도리,구량천,,17.9,7.9,9.5,0.6,4.9,9.9,1.693,0.059
2020,7,전라북도,김제시,백구면,백구리,김제,,24,7.6,8.9,3.4,7.6,33.6,3.71,0.143
2020,7,전라북도,남원시,대강면,월탄리,대강,0,23.8,7.7,9.8,0.9,5.2,9.1,2.01,0.068
2020,7,전라북도,순창군,동계면,구미리,동계,,21.7,7.7,8.5,0.6,1.5,10.9,2.417,0.022
2020,7,전라북도,정읍시,옹동면,산성리,동진강1,,20.9,8,8.8,1.2,1.8,2.9,1.991,0.02
2020,7,전라북도,정읍시,신태인읍,,동진강2,,25.4,7.6,7.5,2,5.6,22.6,2.678,0.068
2020,7,전라북도,김제시,부량면,옥정리,동진강3,,23,7.7,8.1,2.8,9.1,88.8,3.498,0.192
2020,7,전라북도,남원시,운봉읍,,람천1,,20.2,8.8,8.7,0.4,2.5,8.8,2.308,0.063
2020,7,전라북도,남원시,운봉읍,,람천2,,18.9,8.6,8.9,0.3,1.9,4.7,1.411,0.038
2020,7,전라북도,익산시,망성면,무형리,마산천,,24.1,7.1,5.3,5,13.1,11.8,7.754,0.412
2020,7,전라북도,김제시,백구면,마산리,마산천,,30.4,8.2,9.6,5.8,13.3,21.7,3.081,0.085
2020,7,전라북도,무주군,무주읍,읍내리,무주남대천,,22.2,7.9,8.8,1.3,2.1,6.8,2.083,0.01
2020,7,전라북도,무주군,무주읍,대차리,무주남대천1,,23.3,7.6,8.2,0.6,2.3,13,2.264,0.014
2020,7,전라북도,무주군,무주읍,읍내리,무주남대천2,,20,7.5,9.8,0.8,5.3,5.4,1.391,0.042
2020,7,전라북도,부안군,상서면,청림리,백천내,,20.5,6.3,8.8,0.9,2,0.4,3.653,0.008
2020,7,전라북도,익산시,성당면,부곡리,산북천,,26.6,7.8,6.5,8.2,16,95.8,4.568,0.492
2020,7,전라북도,완주군,삼례읍,,삼례,,22,7.7,8.2,0.7,3,10.7,3.448,0.044
2020,7,전라북도,전주시완산구,평화동1가,,삼천1,,22.3,7.6,8.7,1.2,6,6.2,1.777,0.093
2020,7,전라북도,전주시완산구,효자동1가,,삼천11,,23.2,7.8,8.6,1.4,7.5,15.2,2.034,0.105
2020,7,전라북도,전주시완산구,효자동1가,,삼천2,,23,7.7,7.9,1.6,6.9,14,1.943,0.096
2020,7,전라북도,완주군,소양면,황운리,소양천1,,23.3,8,8.7,0.5,2.5,3.2,2.981,0.026
2020,7,전라북도,완주군,용진읍,상삼리,소양천2,,23.8,7.6,8.4,0.7,4.3,5.8,3.472,0.042
2020,7,전라북도,남원시,대강면,풍산리,수홍천,,21,6.9,8.3,0.6,4,9.7,2.775,0.057
2020,7,전라북도,김제시,성덕면,남포리,신평천,,25.7,7.9,9.5,4.4,5.5,26.7,2.602,0.033
2020,7,전라북도,순창군,동계면,서호리,오수천,0,27.6,7.4,10,0.9,5.7,5.3,1.308,0.075
2020,7,전라북도,장수군,산서면,사상리,오수천1,,21.4,6.8,9.2,0.9,6.1,11.4,2.231,0.1
2020,7,전라북도,순창군,유등면,유촌리,옥택천,,21.5,7,8.6,0.5,4.3,6.3,1.733,0.055
2020,7,전라북도,남원시,금지면,창산리,요천,,23,8.2,8.4,0.8,3.2,8.5,2.1,0.05
2020,7,전라북도,남원시,송동면,세전리,요천1,0,24.3,7.3,9.9,1.1,5.1,9.8,2.071,0.08
2020,7,전라북도,남원시,산동면,월석리,요천A,0,21.5,7.6,9.8,0.6,3.1,3.3,1.624,0.024
2020,7,전라북도,진안군,용담면,송풍리,용담,,20.6,7.6,9.7,0.9,4.9,4.1,1.479,0.024
2020,7,전라북도,김제시,공덕면,동계리,용암천,,30.4,8.3,10.8,7.8,15.6,13.7,3.708,0.114
2020,7,전라북도,무주군,무주읍,용포리,용포,,23.1,8.1,9.5,0.6,2.3,6.4,1.555,0.011
2020,7,전라북도,정읍시,태인면,궁사리,용호천,,22.6,8.1,6.5,1,11.1,20,1.822,0.101
2020,7,전라북도,임실군,운암면,학암리,운암,,23.6,7.4,8.4,0.7,1.4,9.8,3.279,0.025
2020,7,전라북도,김제시,봉남면,용신리,원평천1,,26.6,7.3,6.8,3.8,8.2,24.8,3.444,0.123
2020,7,전라북도,김제시,죽산면,죽산리,원평천2,,26.1,7.7,8.4,3.6,6.1,22.8,2.94,0.067
2020,7,전라북도,김제시,죽산면,대창리,원평천3,,26.5,7.8,8.7,4.1,10.2,66.2,3.082,0.183
2020,7,전라북도,남원시,사매면,서도리,월평천,,22.3,6.9,8.9,2.2,5.7,10.4,2.112,0.105
2020,7,전라북도,남원시,덕과면,사율리,율천,,23.7,6.9,8.6,0.8,6.2,13.6,1.949,0.106
2020,7,전라북도,익산시,춘포면,용연리,익산천,,24.4,7.3,7.1,1.4,4.8,18.7,4.549,0.183
2020,7,전라북도,익산시,춘포면,인수리,익산천1,,24.6,7.4,7.2,1.1,4.9,23.3,4.431,0.188
2020,7,전라북도,익산시,춘포면,인수리,익산천1.1,,24.4,7.4,7.1,1.4,5,22.4,3.976,0.163
2020,7,전라북도,임실군,강진면,용수리,임실,0,22.1,7.7,9.1,0.6,3.8,1.9,1.722,0.018
2020,7,전라북도,순창군,적성면,고원리,적성,,23.9,7.9,8.2,1.1,3.5,24,2.251,0.053
2020,7,전라북도,전주시덕진구,전미동1가,,전주,,23,7.6,8.2,1.5,4.9,15.6,2.501,0.066
2020,7,전라북도,전주시완산구,대성동,,전주천1,,20.9,7.8,9.9,0.3,1.8,1.2,2.537,0.024
2020,7,전라북도,전주시덕진구,고랑동,,전주천6,,24.2,7,3.8,5.6,11.1,17.9,5.601,0.209
2020,7,전라북도,정읍시,송산동,,정읍천1,,23.8,7.9,9.3,0.6,3.1,2,0.412,0.035
2020,7,전라북도,정읍시,연지동,,정읍천2,,25.2,7.8,12.5,0.7,3.8,6.2,2.379,0.05
2020,7,전라북도,정읍시,공평동,,정읍천3,,23.7,7.8,7.9,1.3,7,6.2,1.833,0.069
2020,7,전라북도,정읍시,이평면,하송리,정읍천4,,23.6,7.9,8,3.3,9.2,79.1,2.655,0.164
2020,7,전라북도,진안군,정천면,월평리,정자천,,18.9,7.6,10.2,0.5,3.9,4.6,2.143,0.032
2020,7,전라북도,고창군,아산면,구암리,주진천,,24.7,7.7,7.8,2.1,5.1,17.7,2.783,0.066
2020,7,전라북도,고창군,부안면,용산리,주진천1,,25.8,7.8,7.2,1.8,5.1,50.1,2.512,0.056
2020,7,전라북도,진안군,진안읍,운산리,진안천,,24.4,7.4,7.9,1.2,4.7,3.2,3.332,0.078
2020,7,전라북도,정읍시,연지동,,천원천,,23.7,7.7,8,1,8.7,8.8,2.262,0.094
2020,7,전라북도,정읍시,산내면,매죽리,추령천,0,23.6,8,10.3,0.8,3.7,5.7,2.671,0.025
2020,7,전라북도,순창군,구림면,안정리,치천,,21.3,7.1,9.8,0.5,2.7,3.6,2.216,0.025
2020,7,전라북도,군산시,대야면,광교리,탑천,,26,7.2,5,6.2,10.5,43.1,2.879,0.138
2020,7,전라북도,임실군,삼계면,후천리,후곡천,,23.8,7.1,9.4,0.6,5.7,5.5,1.76,0.097
2020,8,전라북도,익산시,성당면,부곡리,산북천,,28.6,7.6,6.3,6.9,10.1,71.7,4.129,0.251
2020,8,전라북도,익산시,망성면,무형리,마산천,,23.1,7.1,7.5,6.7,14.9,176.7,2.517,0.549
2020,8,전라북도,부안군,동진면,하장리,고부천2,,27.3,7.7,7,3.8,10.2,141.3,2.686,0.129
2020,8,전라북도,부안군,동진면,하장리,고부천3,,28.8,7.4,6.1,3.4,8.4,67.9,3.063,0.189
2020,8,전라북도,정읍시,영원면,앵성리,고부천1,,27.8,7.6,7.4,2.7,10.6,161.3,1.868,0.093
2020,8,전라북도,김제시,부량면,옥정리,동진강3,,26.6,7.5,7.8,2.2,6.6,30,3.088,0.12
2020,8,전라북도,정읍시,신태인읍,,동진강2,,27.9,7.5,8.5,3.2,3.3,21.4,1.941,0.069
2020,8,전라북도,정읍시,옹동면,산성리,동진강1,,22.4,7.9,8.7,0.8,3.1,22.5,1.661,0.052
2020,8,전라북도,정읍시,태인면,궁사리,용호천,,24.6,7.6,7,1,8.8,37,2.926,0.098
2020,8,전라북도,김제시,성덕면,남포리,신평천,,29.8,6.7,6,2,8.1,38.8,2.691,0.162
2020,8,전라북도,김제시,죽산면,대창리,원평천3,,29.3,7.3,7.6,3.8,8.1,45.7,3.234,0.187
2020,8,전라북도,김제시,봉남면,용신리,원평천1,,31.9,9.1,12.1,5.8,5,10,3.148,0.202
2020,8,전라북도,김제시,죽산면,죽산리,원평천2,,29.3,6.5,6.4,1.8,8,43.7,3.202,0.219
2020,8,전라북도,정읍시,공평동,,정읍천3,,25.5,7.6,8,1,4.6,12.2,2.851,0.05
2020,8,전라북도,정읍시,송산동,,정읍천1,,24.3,7.6,8.4,0.7,3.4,3.2,2.405,0.033
2020,8,전라북도,정읍시,연지동,,정읍천2,,25,7.5,7.6,4.5,8.6,29.2,3.242,0.071
2020,8,전라북도,정읍시,연지동,,천원천,,25.2,7.6,7.9,1.2,5.7,20.2,2.669,0.05
2020,8,전라북도,정읍시,이평면,하송리,정읍천4,,26.1,7.3,7.7,2.2,7.2,85.7,3.397,0.119
2020,8,전라북도,김제시,백구면,마산리,마산천,,30,7.7,7.6,3.1,9.6,48.8,3.165,0.261
2020,8,전라북도,완주군,삼례읍,,삼례,,26.5,7.6,8,2.5,5.4,11.6,2.809,0.054
2020,8,전라북도,익산시,춘포면,인수리,익산천1,,28.8,7.4,7.4,2.6,4.4,27.6,1.703,0.131
2020,8,전라북도,익산시,춘포면,인수리,익산천1.1,,27.4,7.6,7.6,2.8,4.2,42.6,1.644,0.108
2020,8,전라북도,군산시,대야면,광교리,탑천,,29.1,7.6,6.5,4.5,7.5,33.5,3.547,0.153
2020,8,전라북도,김제시,공덕면,동계리,용암천,,29.4,7.5,6.4,3.3,11.6,40.4,4.448,0.387
2020,8,전라북도,김제시,백구면,백구리,김제,,27.5,7.7,8.4,3.5,6.8,25.1,3.435,0.09
2020,8,전라북도,전주시완산구,평화동1가,,삼천1,,27,7.5,8.4,1.6,5.6,12.8,2.268,0.05
2020,8,전라북도,전주시완산구,효자동1가,,삼천11,,25.5,7.8,8.1,1.2,5.8,23,2.476,0.052
2020,8,전라북도,전주시완산구,효자동1가,,삼천2,,24.6,7.8,8.6,1.4,6.2,27.4,2.456,0.057
2020,8,전라북도,완주군,소양면,황운리,소양천1,,23.1,7.7,8.4,0.3,2.4,2.4,2.168,0.039
2020,8,전라북도,익산시,춘포면,용연리,익산천,,28.5,7.4,7.2,2.5,3.8,17.5,1.702,0.106
2020,8,전라북도,전주시덕진구,고랑동,,전주천6,,27,7.2,7.3,4.8,9.9,10.2,8.664,0.116
2020,8,전라북도,전주시덕진구,전미동1가,,전주,,25.6,7.9,8.4,1,4.8,10,2.456,0.068
2020,8,전라북도,전주시완산구,대성동,,전주천1,,22,7.3,8.2,0.5,2.5,2.6,3.449,0.053
2020,8,전라북도,완주군,고산면,성재리,고산,,23.3,7.8,8.4,2.3,6.3,8.4,1.967,0.033
2020,8,전라북도,완주군,용진읍,상삼리,소양천2,,24.7,7.7,8.3,0.5,2.9,5.7,3.06,0.04
2020,8,전라북도,무주군,무주읍,대차리,무주남대천1,,23.4,8,8.4,0.9,2,3.5,1.762,0.015
2020,8,전라북도,무주군,무주읍,읍내리,무주남대천,,23.2,8,8.5,0.9,1.7,1.3,1.681,0.016
2020,8,전라북도,무주군,무주읍,읍내리,무주남대천2,,25.5,7.4,9,0.9,4.7,15.6,1.986,0.034
2020,8,전라북도,부안군,상서면,청림리,백천내,,23,6.1,7.8,1.1,3,1.3,2.536,0.012
2020,8,전라북도,무주군,안성면,진도리,구량천,,21.4,7.4,9.5,0.6,4.6,9.4,2.008,0.039
2020,8,전라북도,진안군,정천면,월평리,정자천,,23.3,7.4,9.6,0.5,3.7,1.9,1.738,0.015
2020,8,전라북도,진안군,진안읍,운산리,진안천,,26.2,7.4,9,0.7,3,1.6,1.838,0.02
2020,8,전라북도,진안군,진안읍,가막리,가막,,23.9,7.3,8.9,1.5,5.5,31.3,2.814,0.1
2020,8,전라북도,무주군,무주읍,용포리,용포,,22.9,8.1,8.3,1,2.7,5,1.633,0.017
2020,8,전라북도,진안군,용담면,송풍리,용담,,24.1,7.6,9.4,0.9,5.2,11.1,1.411,0.055
2020,8,전라북도,남원시,운봉읍,,람천1,,26.5,8.8,8.5,2.2,3,7.2,2.039,0.056
2020,8,전라북도,남원시,운봉읍,,람천2,,26.1,9.2,8.7,1.8,2.6,4.8,1.492,0.033
2020,8,전라북도,임실군,관촌면,방수리,관촌,,26.9,7.6,8.5,1.3,3.6,3.4,1.83,0.027
2020,8,전라북도,임실군,운암면,학암리,운암,,23.9,8.5,7.5,1.4,2.3,7.3,2.159,0.038
2020,8,전라북도,정읍시,산내면,매죽리,추령천,0,28.9,8.4,10.3,1.4,3.4,3.6,2.412,0.026
2020,8,전라북도,임실군,강진면,용수리,임실,0,23.7,7.5,9.1,0.9,4.9,13.8,1.784,0.069
2020,8,전라북도,순창군,동계면,구미리,동계,,30.9,8.9,10,2,3,12.3,1.275,0.019
2020,8,전라북도,순창군,구림면,안정리,치천,,25.4,7.2,8.9,0.6,3.1,3.6,1.626,0.033
2020,8,전라북도,남원시,대강면,풍산리,수홍천,,25.5,7,8.7,1,3.6,11.6,2.779,0.073
2020,8,전라북도,순창군,유등면,유촌리,옥택천,,26,6.9,8.6,0.9,3.9,9.1,1.439,0.057
2020,8,전라북도,순창군,적성면,고원리,적성,,25.9,7.8,9,1.6,4.2,16.1,1.673,0.028
2020,8,전라북도,남원시,대강면,월탄리,대강,0,27.4,7.8,9,2.2,5.4,7.7,1.712,0.064
2020,8,전라북도,장수군,산서면,사상리,오수천1,,23.5,6.9,8.4,1,3.9,10.4,1.993,0.068
2020,8,전라북도,남원시,덕과면,사율리,율천,,27.1,7.1,8,1.1,4.9,11.1,1.959,0.102
2020,8,전라북도,남원시,사매면,서도리,월평천,,26.5,7,8.4,3.7,7.9,12.3,3.249,0.145
2020,8,전라북도,순창군,동계면,서호리,오수천,0,28.2,7.9,8.9,1.5,5.5,6.8,1.849,0.087
2020,8,전라북도,임실군,삼계면,후천리,후곡천,,26.4,7.1,8.4,0.7,4.1,5.7,1.557,0.08
2020,8,전라북도,남원시,산동면,월석리,요천A,0,22.8,7.7,9.1,0.9,3.3,3.2,1.186,0.018
2020,8,전라북도,남원시,금지면,창산리,요천,,24,7.8,8.3,1.3,4.2,50.4,1.451,0.042
2020,8,전라북도,남원시,송동면,세전리,요천1,0,26.5,7.7,8.3,1.4,4.7,5.9,1.866,0.053
2020,8,전라북도,고창군,부안면,용산리,주진천1,,30.5,8.5,9.9,3.3,7.8,19.6,1.642,0.042
2020,8,전라북도,고창군,아산면,구암리,주진천,,31,8.6,9.8,3.7,7.5,12.2,1.751,0.041
2020,12,전라북도,익산시,성당면,부곡리,산북천,,4.9,7.7,11.1,7.9,11.8,18.6,13.865,0.951
2020,12,전라북도,익산시,망성면,무형리,마산천,,2.8,8.1,10.4,1.2,3.7,3.9,6.689,0.169
2020,12,전라북도,부안군,동진면,하장리,고부천2,,4.9,8.4,12.9,1.8,9,30.4,5.688,0.229
2020,12,전라북도,부안군,동진면,하장리,고부천3,,6.3,8.3,15.3,5.4,8.5,28.2,6.19,0.215
2020,12,전라북도,정읍시,영원면,앵성리,고부천1,,4.2,8.2,13,1.3,8.2,28.8,4.754,0.14
2020,12,전라북도,김제시,부량면,옥정리,동진강3,,4.6,7.9,13.7,3,6.2,8.9,4.926,0.072
2020,12,전라북도,정읍시,신태인읍,,동진강2,,7.9,8.1,13.2,1.2,3.7,5,2.208,0.048
2020,12,전라북도,정읍시,옹동면,산성리,동진강1,,9,8.3,12.4,0.3,3.1,0.6,1.395,0.016
2020,12,전라북도,정읍시,태인면,궁사리,용호천,,4.7,8.2,12.2,1.5,6.7,12.2,2.836,0.106
2020,12,전라북도,김제시,성덕면,남포리,신평천,,7.2,9.5,12.3,4.8,12.9,19.4,3.723,0.117
2020,12,전라북도,김제시,죽산면,대창리,원평천3,,6.8,7.8,13.5,4,8.4,17.8,5.702,0.14
2020,12,전라북도,김제시,봉남면,용신리,원평천1,,8.2,9.1,17,2.5,6.9,8,6.36,0.042
2020,12,전라북도,김제시,죽산면,죽산리,원평천2,,5.7,7.7,11.7,1.1,8.2,11,5.569,0.147
2020,12,전라북도,정읍시,공평동,,정읍천3,,6.1,8.3,12.7,0.7,3.3,2.6,2.665,0.042
2020,12,전라북도,정읍시,송산동,,정읍천1,,5.4,8.4,12.5,0.3,1.7,2,1.361,0.054
2020,12,전라북도,정읍시,연지동,,정읍천2,,6.7,8.4,13.7,0.9,2.9,17.3,2.846,0.059
2020,12,전라북도,정읍시,연지동,,천원천,,5.5,8.3,12.7,0.9,4.2,6.6,2.77,0.047
2020,12,전라북도,정읍시,이평면,하송리,정읍천4,,6.7,8,14.1,3.1,9.5,15.1,8.89,0.082
2020,12,전라북도,김제시,백구면,마산리,마산천(김제),,8.2,8.6,14.2,3.5,8.7,22.8,13.707,0.265
2020,12,전라북도,완주군,삼례읍,,삼례,,10.2,7.8,11.6,1.7,9.6,8.6,9.286,0.048
2020,12,전라북도,익산시,춘포면,인수리,익산천-1,,6.4,8.8,15.7,0.7,4.9,4.2,4.014,0.092
2020,12,전라북도,익산시,춘포면,인수리,익산천-1.1,,6.5,9.1,17.2,0.8,3.7,3.1,3.987,0.098
2020,12,전라북도,군산시,대야면,광교리,탑천,,5.7,7.9,11.6,5.4,6.1,12.2,6.469,0.118
2020,12,전라북도,김제시,공덕면,동계리,용암천,,6.1,8.5,12.4,3.9,13.5,28,12.158,0.247
2020,12,전라북도,김제시,백구면,백구리,김제,,6.5,7.9,13.1,4.8,9.8,15.7,9.521,0.095
2020,12,전라북도,전주시완산구,평화동1가,,삼천1,,8.7,8.2,12.5,0.4,2.4,2.8,2.718,0.023
2020,12,전라북도,전주시완산구,효자동1가,,삼천1-1,,7,8.2,13.2,0.8,3.3,2.6,2.626,0.034
2020,12,전라북도,전주시완산구,효자동1가,,삼천2,,5.8,8.2,13.1,0.9,3.5,3.4,2.479,0.039
2020,12,전라북도,완주군,소양면,황운리,소양천1,,7.9,8.1,11,0.6,1.6,0.5,1.265,0.021
2020,12,전라북도,완주군,용진읍,상삼리,소양천2,,7.1,8.3,14.3,1.1,2.5,1,2.942,0.034
2020,12,전라북도,익산시,춘포면,용연리,익산천,,7.3,8.5,15.5,0.7,5.2,5.2,3.669,0.075
2020,12,전라북도,전주시덕진구,고랑동,,전주천6,,14.9,7.5,9.7,3.2,12.9,5,16.189,0.075
2020,12,전라북도,전주시덕진구,전미동1가,,전주,,5.4,8.4,14.9,3.5,5.6,6.2,2.842,0.234
2020,12,전라북도,전주시완산구,대성동,,전주천1,,8.5,8.3,12.7,0.2,1.6,0.8,1.92,0.007
2020,12,전라북도,완주군,고산면,성재리,고산,,8.5,8.4,12.5,0.3,2.9,2.7,1.539,0.007
2020,12,전라북도,무주군,무주읍,대차리,무주남대천-1,,5.8,8.1,13.7,0.1,2,0.6,2.375,0.004
2020,12,전라북도,무주군,무주읍,읍내리,무주남대천,,4,8.2,13.2,0.2,2.1,0.2,2.426,0.004
2020,12,전라북도,무주군,무주읍,읍내리,무주남대천-2,,4,7.4,14.4,0.7,3.2,0.4,2.536,0.016
2020,12,전라북도,부안군,상서면,청림리,백천내,,8.7,6.6,10.8,0.6,1.8,1.8,1.728,0.004
2020,12,전라북도,무주군,안성면,진도리,구량천,,1.9,8.3,14.8,0.5,3.1,0.7,3.324,0.015
2020,12,전라북도,진안군,정천면,월평리,정자천,,3.7,8.3,13.7,0.4,2.5,0.3,2.133,0.009
2020,12,전라북도,진안군,진안읍,운산리,진안천,,4.5,7.5,12.7,1.4,4,2.4,4.57,0.04
2020,12,전라북도,진안군,진안읍,가막리,가막,,2.9,8.4,14.6,0.6,2.5,0.6,4.716,0.028
2020,12,전라북도,무주군,무주읍,용포리,용포,,8,8.1,11.8,0.2,2.8,0.8,1.08,0.006
2020,12,전라북도,진안군,용담면,송풍리,용담,,9.4,7.8,11.7,0.5,4.1,1.1,1.234,0.013
2020,12,전라북도,남원시,운봉읍,,람천1,,2.5,8.4,13.5,0.2,3,4.6,3.249,0.025
2020,12,전라북도,남원시,운봉읍,,람천2,,2.1,8.5,13.2,0.2,1.9,0.7,1.416,0.012
2020,12,전라북도,임실군,관촌면,방수리,관촌,0,4.1,8.1,14.1,0.9,1.9,1.4,1.983,0.011
2020,12,전라북도,임실군,운암면,학암리,운암,,5.9,8.8,12.5,0.7,4.2,3,2.075,0.017
2020,12,전라북도,정읍시,산내면,매죽리,추령천,0,3.5,7.9,13.4,0.7,2.3,3.3,2.729,0.01
2020,12,전라북도,임실군,강진면,용수리,임실,0,9.2,7.7,11.7,0.8,4.2,0.9,1.188,0.007
2020,12,전라북도,순창군,동계면,구미리,동계,,5,8.3,13.1,0.3,4.1,1.1,1.196,0.006
2020,12,전라북도,순창군,구림면,안정리,치천,,2.5,7.6,14.1,0.5,1.8,0.7,2.28,0.013
2020,12,전라북도,남원시,대강면,풍산리,수홍천,,5.1,7.3,13.4,0.5,2,8.9,3.193,0.037
2020,12,전라북도,순창군,유등면,유촌리,옥택천,,4.2,7.2,13.8,0.5,1.9,1.9,1.972,0.016
2020,12,전라북도,순창군,적성면,고원리,적성,,4.1,8.1,12.9,0.3,3.5,0.8,1.915,0.004
2020,12,전라북도,남원시,대강면,월탄리,대강,0,3.9,8.1,14.7,1.2,3.2,1.4,1.891,0.014
2020,12,전라북도,장수군,산서면,사상리,오수천-1,,5.9,7.3,13.7,0.7,2.2,1.4,2.465,0.027
2020,12,전라북도,남원시,덕과면,사율리,율천,,6.2,7.1,13.7,0.5,2.3,2.9,2.301,0.097
2020,12,전라북도,남원시,사매면,서도리,월평천(계수천),,5.4,7,14.6,0.7,2.6,6.5,3.981,0.045
2020,12,전라북도,순창군,동계면,서호리,오수천,0,5,8.6,14.7,1.1,2.6,1.4,2.357,0.021
2020,12,전라북도,임실군,삼계면,후천리,후곡천,,4.4,7.3,15.1,0.4,2.1,1.3,2.534,0.024
2020,12,전라북도,남원시,산동면,월석리,요천A,0,2.9,7.5,13.4,0.7,1.7,1.2,1.909,0.005
2020,12,전라북도,남원시,금지면,창산리,요천,,6.5,8.1,12.5,0.3,2.7,10.6,4.06,0.005
2020,12,전라북도,남원시,송동면,세전리,요천-1,0,5.1,8.1,14.4,1.3,3.5,2.4,4.52,0.022
2020,12,전라북도,고창군,부안면,용산리,주진천-1,,3.4,8,13.1,0.9,4.8,5,6.286,0.044
2020,12,전라북도,고창군,아산면,구암리,주진천,,3.7,8.2,14.1,0.7,4.5,5.4,7.198,0.134
2020,12,전라북도,정읍시,영파동,,C정읍천,,9.5,7.3,10.7,1.2,9.7,10.9,6.986,0.043
2020,12,전라북도,완주군,삼례읍,석전리,C석탑천,,5.2,8.3,15.1,1.1,3.7,9,4.674,0.045
2020,12,전라북도,익산시,금강동,,C목천포천,,13.1,7.5,9.1,3.1,11.7,11.1,6.865,0.07
